Date,ID,Title,Artist,ISRC,Rank,,
6/8/2021,729604123,,LUCKY3RD,,,,
6/8/2021,937006552,Lil Baby - On Me,Lil Baby,,,,
6/8/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,,,
6/8/2021,1056040759,ft OGbobbybillions ,blueface,,,,
6/8/2021,1035859378,Final Warning,NLE Choppa,,,,
6/8/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,,,
6/8/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,,,
6/8/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,,,
6/8/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,,,
6/8/2021,975542488,Pain,pinkpantheress,,,,
6/8/2021,373180994,All Girls Are The Same,Juice WRLD,,,,
6/8/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,,,
6/8/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,,,
6/8/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,,,
6/8/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,,,
6/8/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,,,
6/8/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,,,
6/8/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,,,
6/8/2021,1064620216,Polo G - Black Hearted,POLO G,,,,
6/8/2021,855569809,HIM.,Jaywall,,,,
6/8/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,,,
6/8/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,,,
6/8/2021,1055542654,T-wayne - Player,T-wayne,,,,
6/8/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,,,
6/8/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,,,
6/8/2021,763890439,Took Her To The O,King Von,,,,
6/8/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,,,
6/8/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,,,
6/8/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,,,
6/8/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,,,
6/8/2021,984680650,No Hoodie,Curly J,,,,
6/8/2021,1003330801,Street Runner,Rod Wave,,,,
6/8/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,,,
6/8/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,,,
6/8/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,,,
6/8/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,,,
6/8/2021,1048163956,good 4 u,Olivia Rodrigo,,,,
6/8/2021,1009475770,Headshot,Lil Tjay,,,,
6/8/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,,,
6/8/2021,1084381669,Motley Crew,Post Malone,,,,
6/8/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,,,
6/8/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,,,
6/8/2021,1052735683,Maybach (feat. Future),42 Dugg,,,,
6/8/2021,783914911,Rvssian, Lil Mosey,,,,
6/8/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,,,
6/8/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,,,
6/8/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,,,
6/8/2021,1077630940,Cry No More,G Herbo,,,,
6/8/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,,,
6/8/2021,229787464,Gassed Up,Nebu Kiniza,,,,
6/8/2021,1060248796,Lil Baby, Lil Durk - Okay,,,,
6/8/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,,,
6/8/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,,,
6/8/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,,,
6/8/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,,,
6/8/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,,,
6/8/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
6/8/2021,1066159183,Thot Shit,Megan Thee Stallion,,,,
6/8/2021,656255261,Pop Smoke - Dior,POP SMOKE,,,,
6/8/2021,1066292437,Feelin' Peachy,Kodak Black,,,,
6/8/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,,,
6/8/2021,574858791,Robbery,Juice WRLD,,,,
6/8/2021,973586695,Time Today,MoneyBagg Yo,,,,
6/8/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,,,
6/8/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,,,
6/8/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,,,
6/8/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,,,
6/8/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,,,
6/8/2021,1090451293,Kodak Black - Senseless,rapcomeup,,,,
6/8/2021,1086195169,MIA,ssgkobe,,,,
6/8/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,,,
6/8/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,,,
6/8/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,,,
6/8/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,,,
6/8/2021,1079066473,How,JayPareil,,,,
6/8/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,,,
6/8/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,,,
6/8/2021,1088712469,Pop Smoke, Lil Tjay,,,,
6/8/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,,,
6/8/2021,1089099313,Teen Bean,Ken Carson,,,,
6/8/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,,,
6/8/2021,1092488809,Lil Xxel, Tyga,,,,
6/8/2021,741122344,Heart Gone,3xBravo,,,,
6/8/2021,1084280971,Run Run,Shenseea,,,,
6/8/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,,,
6/8/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,,,
6/8/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,,,
6/8/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,,,
6/8/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,,,
6/8/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,,,
6/8/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,,,
6/8/2021,1090690882,Over The Top (feat. Drake),Smiley,,,,
6/8/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,,,
6/8/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,,,
6/8/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,,,
6/8/2021,793090153,Dobby,1010 Benja SL,,,,
6/8/2021,1091006440,SAME ENERGY,The Kid LAROI.,,,,
6/8/2021,1091007469,OVER YOU,The Kid LAROI.,,,,
6/8/2021,1089187933,Wat U Sed (feat. Iamdoechii & Kal Banx),Isaiah Rashad,,,,
6/8/2021,1092517174,Comfortable (Feat. Luh Kel & Alehn),Nevi,,,,
6/8/2021,1027346908,Canada Goose,Mehki Letreigh,,,,
6/8/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,,,
6/8/2021,614117094,No Friends(Remix)ft. G Herbo,HappyBirthdayCalvin,,,,
6/8/2021,1087502812,Sky Dweller,EST Gee,,,,
6/8/2021,1093551154,One Sided,brysontiller,,,,
6/8/2021,1087505449,Lick Back Remix (feat. Future & Young Thug),EST Gee,,,,
7/8/2021,1056306229,Touchable,Remble,,7,,
7/8/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,3,,
7/8/2021,1026185437,2055,Sleepy Hallow,,2,,
7/8/2021,1023058027,Polo G - RAPSTAR,POLO G,,5,,
7/8/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,1,,
7/8/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,8,,
7/8/2021,1071204931,Ed Sheeran - Bad Habits,Ed Sheeran,,,,
7/8/2021,1083383002,Nevada,YoungBoy Never Broke Again,,6,,
7/8/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,10,,
7/8/2021,1056690214,Tell Em,cochise,,9,,
7/8/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,12,,
7/8/2021,1034990764,Wockesha,MoneyBagg Yo,,13,,
7/8/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,16,,
7/8/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,15,,
7/8/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,11,,
7/8/2021,1061728813,Late At Night,Roddy Ricch,,,,
7/8/2021,1020411538,4 Da Gang (with Roddy Ricch),42 Dugg,,,,
7/8/2021,1068407101,Ball If I Want To,Baby Jesus (DaBaby),,,,
7/8/2021,983561995,Calling My Phone (feat. 6lack),Lil Tjay,,,,
7/8/2021,951579934,NBA YoungBoy - Nevada Unreleased,slatt shah,,,,
7/8/2021,431054574,Gunna - Sold Out Dates Feat. Lil Baby [Prod. Turbo & Ghetto Guitar],DJ_Fly_Guy,,,,
7/8/2021,877107568,Stunna2Fly - Wack Jumper Remix,Stunna2Fly,,,,
7/8/2021,1067887690,DDG - ICarly Freestyle,D40,,,,
7/8/2021,1075291135,Cabo,BANKROL HAYDEN,,,,
7/8/2021,813327142,3 Headed Goat feat. Lil Baby and Polo G,Lil Durk,,,,
7/8/2021,1032039724,Antisocial (feat. Slump6s) [prod. Maajins x CGM],BabySantana,,,,
7/8/2021,1060725346,Lil Baby, Lil Durk,,,,
7/8/2021,1026522937,Young Thug - SKII Ft. Gunna (Prod. Wheezy) (Official Audio),Tre Savage ?,,,,
7/8/2021,1013619421,Tombstone,Rod Wave,,,,
7/8/2021,661036613,Knock Knock (prod+ Lil Tecca),SoFaygo,,,,
7/8/2021,1082729113,Funk Flex - Lurkin Remix (Feat. King Von & Polo G) [Unreleased],LeakWrld,,,,
7/8/2021,1060725400,Lil Baby, Lil Durk,,,,
7/8/2021,1064620738,Polo G - Toxic,POLO G,,,,
7/8/2021,816595933,Polo G - Martin & Gina,POLO G,,,,
7/8/2021,743999932,9 Times Out Of 10 (feat. Lil Baby),Big Havi,,,,
7/8/2021,1074518497,Tyler, The Creator feat. YoungBoy Never Broke Again and Ty Dolla $ign - WUSYANAME,,,,
7/8/2021,729604123,,LUCKY3RD,,,,
7/8/2021,937006552,Lil Baby - On Me,Lil Baby,,,,
7/8/2021,1052667649,Switch it Up (feat. G Herbo, No More Heroes),,,,
7/8/2021,1056040759,ft OGbobbybillions ,blueface,,,,
7/8/2021,1035859378,Final Warning,NLE Choppa,,,,
7/8/2021,1064621482,Polo G feat. The Kid LAROI & Lil Durk - No Return,POLO G,,,,
7/8/2021,959517559,GYALIS - CAPELLA GREY (prod. by CAPELLA GREY),Allepac Family,,,,
7/8/2021,1019737993,Spinabenz x Yungeen Ace x FastMoney Goon x Whoppa Wit Da Choppa - Who I Smoke,Yungeen Ace,,,,
7/8/2021,1048532914,White Teeth,YoungBoy Never Broke Again,,,,
7/8/2021,975542488,Pain,pinkpantheress,,,,
7/8/2021,373180994,All Girls Are The Same,Juice WRLD,,,,
7/8/2021,840323260,CEO Trayle - Ok Cool (Prod. by Rudynovski),Q.,,,,
7/8/2021,998923204,Only The Family & Lil Durk - Hellcats & Trackhawks,Lil Durk,,,,
7/8/2021,922916881,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),The Kid LAROI.,,,,
7/8/2021,1087179412,Slow Motion Freestyle,Isaiah Rashad,,,,
7/8/2021,1084311661,Gossip ft. Too $hort (Prod. Uce Lee),Rob $TONE,,,,
7/8/2021,634533960,SOLVED THE PROBLEM,COMETHAZINE,,,,
7/8/2021,312797091,From The D To The A feat. Lil Yachty,Tee Grizzley,,,,
7/8/2021,1064620216,Polo G - Black Hearted,POLO G,,,,
7/8/2021,855569809,HIM.,Jaywall,,,,
7/8/2021,1072829350,NLE Choppa -  Letter To My Daughter,Rocknroll,,,,
7/8/2021,1019246533,Run It Up (feat. Offset & Moneybagg Yo),Lil Tjay,,,,
7/8/2021,1055542654,T-wayne - Player,T-wayne,,,,
7/8/2021,1060249351,Lil Baby, Lil Durk - How It Feels,,,,
7/8/2021,878028175,Moonwalking in Calabasas (Remix) [feat. Blueface],DDG,,,,
7/8/2021,763890439,Took Her To The O,King Von,,,,
7/8/2021,1042589146,Lil Tecca - Never Left,Lil Tecca ?,,,,
7/8/2021,1081335103,$ILKMONEY - MY POTNA DEM,jalele2Raww ?,,,,
7/8/2021,1052248927,Polo G & Lil Wayne - GANG GANG (with Lil Wayne),POLO G,,,,
7/8/2021,952032571,Still Trappin' w/ King Von,Lil Durk,,,,
7/8/2021,984680650,No Hoodie,Curly J,,,,
7/8/2021,1003330801,Street Runner,Rod Wave,,,,
7/8/2021,1010766649,MO3 & OG Bobby Billions - Outside,Mo3,,,,
7/8/2021,1052668531,24 Hours (feat. Lil Durk),A BOOGIE WIT DA HOODIE,,,,
7/8/2021,1088501041,Pop Smoke - Bout A Million (feat. 21 Savage & 42 Dugg),POP SMOKE,,,,
7/8/2021,1088499106,Pop Smoke - 30 (feat. Bizzy Banks),POP SMOKE,,,,
7/8/2021,1048163956,good 4 u,Olivia Rodrigo,,,,
7/8/2021,1009475770,Headshot,Lil Tjay,,,,
7/8/2021,690770410,Bandit ft. NBA Youngboy,Juice WRLD,,,,
7/8/2021,1084381669,Motley Crew,Post Malone,,,,
7/8/2021,1084815142,Prada Remix (feat. Lil Tecca) [VIDEO IN DESC],BabySantana,,,,
7/8/2021,850506619,Pop Smoke - What You Know Bout Love,POP SMOKE,,,,
7/8/2021,1052735683,Maybach (feat. Future),42 Dugg,,,,
7/8/2021,783914911,Rvssian, Lil Mosey,,,,
7/8/2021,850507126,Pop Smoke - For The Night (feat. Lil Baby & DaBaby),POP SMOKE,,,,
7/8/2021,339318387,XXXTENTACION - Fuck Love  (feat. Trippie Redd),XXXTENTACION,,,,
7/8/2021,977984449,DUSTY LOCANE - ROLLIN N CONTROLLIN FREESTYLE (TikTok) I walk in the spot 30 on me and some chops,Reelaxxx,,,,
7/8/2021,1077630940,Cry No More,G Herbo,,,,
7/8/2021,482681907,Lil Uzi Vert - Top,Trackaholics,,,,
7/8/2021,229787464,Gassed Up,Nebu Kiniza,,,,
7/8/2021,1060248796,Lil Baby, Lil Durk - Okay,,,,
7/8/2021,920782135,Chanel Bag Prod. @geehues x @1yeezo,KILLBUNK (@killbunk),,,,
7/8/2021,760419946,Me and My Guitar,A BOOGIE WIT DA HOODIE,,,,
7/8/2021,579632454,NLE Choppa X White $osa-Hit The Scene(Official Audio),Str8Bangerz Hit's,,,,
7/8/2021,969004966,NBA YoungBoy - Walk In The Rain,ABOVE ALL,,,,
7/8/2021,646792641,Clever - All In (feat. Polo G, G Herbo),,,,
7/8/2021,373181102,DARK PLACE (demo),Juice WRLD,,,,
7/8/2021,1066159183,Thot Shit,Megan Thee Stallion,,,,
7/8/2021,656255261,Pop Smoke - Dior,POP SMOKE,,,,
7/8/2021,1066292437,Feelin' Peachy,Kodak Black,,,,
7/8/2021,1007053408,Trendsetter (Prod. RAN),Yvng Tella,,,,
7/8/2021,574858791,Robbery,Juice WRLD,,,,
7/8/2021,973586695,Time Today,MoneyBagg Yo,,,,
7/8/2021,1088499046,Pop Smoke - More Time,POP SMOKE,,,,
7/8/2021,1088499322,Pop Smoke - Woo Baby (feat. Chris Brown),POP SMOKE,,,,
7/8/2021,1088499232,Pop Smoke - Merci Beaucoup,POP SMOKE,,,,
7/8/2021,1083312043,MATERIALISM AS A MEANS TO AN END,$UICIDEBOY$,,,,
7/8/2021,1051744639,Outside - Blueface (ft. OG Bobby Billions),ethanw2,,,,
7/8/2021,1090451293,Kodak Black - Senseless,rapcomeup,,,,
7/8/2021,1086195169,MIA,ssgkobe,,,,
7/8/2021,1088500204,Pop Smoke - Brush Em (feat. Rah Swish),POP SMOKE,,,,
7/8/2021,1088500420,Pop Smoke - Beat The Speaker,POP SMOKE,,,,
7/8/2021,1088500051,Pop Smoke - Tell The Vision (feat. Kanye West & Pusha T),POP SMOKE,,,,
7/8/2021,1078392811,Lil Nas X - Industry Baby but without Jack Harlow,weyki,,,,
7/8/2021,1079066473,How,JayPareil,,,,
7/8/2021,1088500522,Pop Smoke - Manslaughter (feat. Rick Ross & The-Dream),POP SMOKE,,,,
7/8/2021,1088088901,Gyalis (Remix),A BOOGIE WIT DA HOODIE,,,,
7/8/2021,1088712469,Pop Smoke, Lil Tjay,,,,
7/8/2021,1084609885,BenjiBlueBills - GTFOH (Prod. MayDay),BenjiBlueBills,,,,
7/8/2021,1089099313,Teen Bean,Ken Carson,,,,
7/8/2021,1005564706,Hood Melody (feat. Youngboy Never Broke Again),DDG,,,,
7/8/2021,1092488809,Lil Xxel, Tyga,,18,,
7/8/2021,741122344,Heart Gone,3xBravo,,,,
7/8/2021,1084280971,Run Run,Shenseea,,,,
7/8/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,4,,
7/8/2021,1091006467,NOT SOBER (feat. Polo G & Stunna Gambino),The Kid LAROI.,,,,
7/8/2021,1043425303,HomeGirl (Werk) (feat. Renni Rucci) (Remix),D Gulley,,,,
7/8/2021,585341778,YG Rob x 7FN - Way Up,Yg Rob,,,,
7/8/2021,424809426,YNW MELLY - VIRTUAL (BLUE BALENCIAGAS),YNW Melly,,,,
7/8/2021,1087503007,5500 Degrees (feat. Lil Baby, 42 Dugg & Rylo Rodriguez),,17,,
7/8/2021,658842353,Crash Flow (Aint Trippin) [feat. Taeman],Rae Rae,,,,
7/8/2021,1090690882,Over The Top (feat. Drake),Smiley,,19,,
7/8/2021,1091007133,STILL CHOSE YOU (feat. Mustard),The Kid LAROI.,,,,
7/8/2021,953350048,santana & ka$hdami - 14 (video in desc),BabySantana,,,,
7/8/2021,1092197221,Lil Tecca - Money On Me,Lil Tecca ?,,,,
7/8/2021,793090153,Dobby,1010 Benja SL,,,,
7/8/2021,1091006440,SAME ENERGY,The Kid LAROI.,,,,
7/8/2021,1091007469,OVER YOU,The Kid LAROI.,,,,
7/8/2021,1089187933,Wat U Sed (feat. Iamdoechii & Kal Banx),Isaiah Rashad,,,,
7/8/2021,1092517174,Comfortable (Feat. Luh Kel & Alehn),Nevi,,,,
7/8/2021,1027346908,Canada Goose,Mehki Letreigh,,,,
7/8/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,,,
7/8/2021,614117094,No Friends(Remix)ft. G Herbo,HappyBirthdayCalvin,,,,
7/8/2021,1087502812,Sky Dweller,EST Gee,,14,,
7/8/2021,1093551154,One Sided,brysontiller,,,,
7/8/2021,1087505449,Lick Back Remix (feat. Future & Young Thug),EST Gee,,,,
13/08/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,1,,
13/08/2021,1026185437,2055,Sleepy Hallow,,2,,
13/08/2021,1099546222,"Jack Harlow, Pooh Shiesty - SUVs (Black on Black)",Jack Harlow,,3,,
13/08/2021,1087262770,SMILE BACK,SMILEZ,,4,,
13/08/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,5,,
13/08/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,6,,
13/08/2021,1083383002,Nevada,YoungBoy Never Broke Again,,7,,
13/08/2021,1023058027,Polo G - RAPSTAR,POLO G,,8,,
13/08/2021,1096819033,"Bruno Mars, Anderson .Paak, Silk Sonic - Skate",brunomars,,9,,
13/08/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,10,,
13/08/2021,1090690882,Over The Top (feat. Drake),Smiley,,11,,
13/08/2021,1056306229,Touchable,Remble,,12,,
13/08/2021,1056690214,Tell Em,cochise,,13,,
13/08/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,14,,
13/08/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,15,,
13/08/2021,1034990764,Wockesha,MoneyBagg Yo,,16,,
13/08/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,17,,
13/08/2021,1096653319,Senseless,Kodak Black,,18,,
13/08/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,19,,
13/08/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,20,,
14/08/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,1,,
14/08/2021,1026185437,2055,Sleepy Hallow,,2,,
14/08/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,Jack Harlow,3,
14/08/2021,1087262770,SMILE BACK,SMILEZ,,4,,
14/08/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,5,,
14/08/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,6,,
14/08/2021,1083383002,Nevada,YoungBoy Never Broke Again,,7,,
14/08/2021,1023058027,Polo G - RAPSTAR,POLO G,,8,,
14/08/2021,1096819033,Bruno Mars, Anderson .Paak,, Silk Sonic - Skate,brunomars,9
14/08/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,10,,
14/08/2021,1090690882,Over The Top (feat. Drake),Smiley,,11,,
14/08/2021,1056306229,Touchable,Remble,,12,,
14/08/2021,1056690214,Tell Em,cochise,,13,,
14/08/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,14,,
14/08/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,15,,
14/08/2021,1034990764,Wockesha,MoneyBagg Yo,,16,,
14/08/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,17,,
14/08/2021,1096653319,Senseless,Kodak Black,,18,,
14/08/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,19,,
14/08/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,20,,
15/08/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,1,,
15/08/2021,1026185437,2055,Sleepy Hallow,,2,,
15/08/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,3,,
15/08/2021,1087262770,SMILE BACK,SMILEZ,,4,,
15/08/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,5,,
15/08/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,6,,
15/08/2021,1083383002,Nevada,YoungBoy Never Broke Again,,7,,
15/08/2021,1023058027,Polo G - RAPSTAR,POLO G,,8,,
15/08/2021,1096819033,Bruno Mars, Anderson .Paak,,9,,
15/08/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,10,,
15/08/2021,1090690882,Over The Top (feat. Drake),Smiley,,11,,
15/08/2021,1056306229,Touchable,Remble,,12,,
15/08/2021,1056690214,Tell Em,cochise,,13,,
15/08/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,14,,
15/08/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,15,,
15/08/2021,1034990764,Wockesha,MoneyBagg Yo,,16,,
15/08/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,17,,
15/08/2021,1096653319,Senseless,Kodak Black,,18,,
15/08/2021,1073156011,Red Light Green Light,Baby Jesus (DaBaby),,19,,
15/08/2021,1044071974,Trippie Redd - Miss The Rage Ft. Playboi Carti,Trippie Redd,,20,,
16/08/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,2,,
17/08/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,3,,
17/08/2021,1026185437,2055,Sleepy Hallow,,3,,
17/08/2021,1099546222,"Jack Harlow, Pooh Shiesty - SUVs (Black on Black)",Jack Harlow,,1,,
17/08/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,2,,
17/08/2021,1087262770,SMILE BACK,SMILEZ,,4,,
17/08/2021,1083383002,Nevada,YoungBoy Never Broke Again,,5,,
17/08/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,6,,
17/08/2021,1023058027,Polo G - RAPSTAR,POLO G,,7,,
17/08/2021,1096819033,"Bruno Mars, Anderson .Paak, Silk Sonic - Skate",brunomars,,8,,
17/08/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,9,,
17/08/2021,1090690882,Over The Top (feat. Drake),Smiley,,10,,
17/08/2021,1056690214,Tell Em,cochise,,11,,
17/08/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,12,,
17/08/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,13,,
17/08/2021,1096653319,Senseless,Kodak Black,,14,,
17/08/2021,1056306229,Touchable,Remble,,15,,
17/08/2021,1099565533,EPMD 2 (feat. Eminem & EPMD),Nasir Jones,,16,,
17/08/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,17,,
17/08/2021,924613324,Back In Blood (feat. Lil Durk),Pooh Shiesty,,18,,
18/08/2021,1088333137,Holy Smokes (feat. Lil Uzi Vert),Trippie Redd,,5,,
18/08/2021,1026185437,2055,Sleepy Hallow,,1,,
18/08/2021,1099546222,Jack Harlow, Pooh Shiesty - SUVs (Black on Black),,Jack Harlow,2,
18/08/2021,1082723470,Stay (with Justin Bieber),The Kid LAROI.,,4,,
18/08/2021,1087262770,SMILE BACK,SMILEZ,,3,,
18/08/2021,1083383002,Nevada,YoungBoy Never Broke Again,,6,,
18/08/2021,1091068756,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,,7,,
18/08/2021,1023058027,Polo G - RAPSTAR,POLO G,,8,,
18/08/2021,1096819033,Bruno Mars, Anderson .Paak,, Silk Sonic - Skate,brunomars,9
18/08/2021,1039539274,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,,10,,
18/08/2021,1090690882,Over The Top (feat. Drake),Smiley,,12,,
18/08/2021,1056690214,Tell Em,cochise,,13,,
18/08/2021,928525519,Future & Lil Uzi Vert - Drankin N Smokin,Lil Uzi Vert,,14,,
18/08/2021,999006520,Drake - Wants and Needs (feat. Lil Baby),octobersveryown,,16,,
18/08/2021,1096653319,Senseless,Kodak Black,,18,,
18/08/2021,1056306229,Touchable,Remble,,19,,
18/08/2021,1099565533,EPMD 2 (feat. Eminem & EPMD),Nasir Jones,,11,,
18/08/2021,1091891896,B Lovee - IYKYK,Mr. Tuned-In V2,,,,
